subject,count,KDT.1,PPT.1,PRT.1,RPT.1,RRT.1,KDT(n+1).1,FA.1,FA(n+1).1,KDT.2,PPT.2,PRT.2,RPT.2,RRT.2,KDT(n+1).2,FA.2,FA(n+1).2,KDT.3,PPT.3,PRT.3,RPT.3,RRT.3,KDT(n+1).3,FA.3,FA(n+1).3,KDT.4,PPT.4,PRT.4,RPT.4,RRT.4,KDT(n+1).4,FA.4,FA(n+1).4,KDT.5,PPT.5,PRT.5,RPT.5,RRT.5,KDT(n+1).5,FA.5,FA(n+1).5,KDT.6,PPT.6,PRT.6,RPT.6,RRT.6,KDT(n+1).6,FA.6,FA(n+1).6,KDT.7,PPT.7,PRT.7,RPT.7,RRT.7,KDT(n+1).7,FA.7,FA(n+1).7,KDT.8,PPT.8,PRT.8,RPT.8,RRT.8,KDT(n+1).8,FA.8,FA(n+1).8,KDT.9,PPT.9,PRT.9,RPT.9,RRT.9,KDT(n+1).9,FA.9,FA(n+1).9,KDT.10,PPT.10,PRT.10,RPT.10,RRT.10,KDT(n+1).10,FA.10,FA(n+1).10,KDT.11,PPT.11,PRT.11,RPT.11,RRT.11,KDT(n+1).11,FA.11,FA(n+1).11,KDT.12,PPT.12,PRT.12,RPT.12,RRT.12,KDT(n+1).12,FA.12,FA(n+1).12,KDT.13,PPT.13,PRT.13,RPT.13,RRT.13,KDT(n+1).13,FA.13,FA(n+1).13,KDT.14,PPT.14,PRT.14,RPT.14,RRT.14,KDT(n+1).14,FA.14,FA(n+1).14,KDT.15,PPT.15,PRT.15,RPT.15,RRT.15,KDT(n+1).15,FA.15,FA(n+1).15,KDT.16,PPT.16,PRT.16,RPT.16,RRT.16,KDT(n+1).16,FA.16,FA(n+1).16
USER69,6,109226001,1198091000,1323129000,1088864999,1323129000,125038000,0.14117648,0.15294118,125038000,560868000,656277000,435830000,656277000,95409000,0.15294118,0.15294118,95409000,500306000,628999000,404897000,628999000,128693000,0.15294118,0.14509805,128693000,814642000,923766000,685949000,923766000,109124000,0.14509805,0.16078432,109124000,328144000,424146000,219020000,424146000,96002000,0.16078432,0.15686275,96002000,438916000,567074000,342914000,567074000,128158000,0.15686275,0.15686275,128158000,347259000,459365000,219101000,459365000,112106000,0.15686275,0.16078432,112106000,767166000,876435000,655060000,876435000,109269000,0.16078432,0.16470589,109269000,405779000,534462000,296510000,534462000,128683000,0.16470589,0.15294118,128683000,1031009000,1141003000,902326000,1141003000,109994000,0.15294118,0.15294118,109994000,359766000,504887000,249772000,504887000,145121000,0.15294118,0.15294118,145121000,549645000,743585000,404524000,743585000,193940000,0.15294118,0.14901961,193940000,757112000,898885000,563172000,898885000,141773000,0.14901961,0.16078432,141773000,453711000,566027000,311938000,566027000,112316000,0.16078432,0.15686275,112316000,346467000,442063000,234151000,442063000,95596000,0.15686275,0.16470589,95596000,577942000,673406000,482346000,673406000,95464000,0.16470589,0.16078432
USER69,7,92863002,732102002,825506002,639239000,825506002,93404000,0.15686275,0.16078432,93404000,1057984998,1168208001,964580998,1168208001,110223003,0.16078432,0.15686275,110223003,561075003,640293003,450852000,640293003,79218000,0.15686275,0.16470589,79218000,483971000,628786000,404753000,628786000,144815000,0.16470589,0.14509805,144815000,363790000,524875000,218975000,524875000,161085000,0.14509805,0.15294118,161085000,519476000,647632000,358391000,647632000,128156000,0.15294118,0.15686275,128156000,316163000,412150000,188007000,412150000,95987000,0.15686275,0.15686275,95987000,500818000,628629000,404831000,628629000,127811000,0.15686275,0.16470589,127811000,424369000,569262000,296558000,569262000,144893000,0.16470589,0.14901961,144893000,846017997,939602998,701124997,939602998,93585001,0.14901961,0.16078432,93585001,343656001,472064002,250071000,472064002,128408001,0.16078432,0.15294118,128408001,424712001,602324001,296304000,602324001,177612000,0.15294118,0.15686275,177612000,535968000,680911000,358356000,680911000,144943000,0.15686275,0.16078432,144943000,425825000,587089000,280882000,587089000,161264000,0.16078432,0.16078432,161264000,364599000,476721000,203335000,476721000,112122000,0.16078432,0.16862746,112122000,737565000,845632000,625443000,845632000,108067000,0.16862746,0.16862746
USER69,8,108740000,467050000,562634000,358310000,562634000,95584000,0.15294118,0.14901961,95584000,562322000,658327000,466738000,658327000,96005000,0.14901961,0.15294118,96005000,1417141000,1526271000,1321136000,1526271000,109130000,0.15294118,0.16470589,109130000,591709000,687200000,482579000,687200000,95491000,0.16470589,0.16078432,95491000,345391000,440988000,249900000,440988000,95597000,0.16078432,0.15686275,95597000,423106000,551435000,327509000,551435000,128329000,0.15686275,0.16470589,128329000,331854000,427715000,203525000,427715000,95861000,0.16470589,0.16862746,95861000,781930000,874931000,686069000,874931000,93001000,0.16862746,0.16862746,93001000,1304824002,1398338999,1211823002,1398338999,93514997,0.16862746,0.14509805,93514997,794379997,904076997,700865000,904076997,109697000,0.14509805,0.16470589,109697000,328738000,489776000,219041000,489776000,161038000,0.16470589,0.15294118,161038000,441855000,619210000,280817000,619210000,177355000,0.15294118,0.15686275,177355000,739246000,881923000,561891000,881923000,142677000,0.15686275,0.15686275,142677000,346227000,507319000,203550000,507319000,161092000,0.15686275,0.15686275,161092000,410837000,555889000,249745000,555889000,145052000,0.15686275,0.16862746,145052000,830591001,940480001,685539001,940480001,109889000,0.16862746,0.16078432
USER69,9,93126000,420655999,516074999,327529999,516074999,95419000,0.14901961,0.16078432,95419000,500471000,628887000,405052000,628887000,128416000,0.16078432,0.15294118,128416000,861371999,986527000,732955999,986527000,125155001,0.15294118,0.15686275,125155001,467650001,613102001,342495000,613102001,145452000,0.15686275,0.15686275,145452000,426101000,554220000,280649000,554220000,128119000,0.15686275,0.16470589,128119000,456342000,567928000,328223000,567928000,111586000,0.16470589,0.16470589,111586000,237437000,349177000,125851000,349177000,111740000,0.16470589,0.16470589,111740000,516692000,628575000,404952000,628575000,111883000,0.16470589,0.16078432,111883000,423624000,552096000,311741000,552096000,128472000,0.16078432,0.15294118,128472000,641529000,720953000,513057000,720953000,79424000,0.15294118,0.16078432,79424000,360681000,472907000,281257000,472907000,112226000,0.16078432,0.15294118,112226000,377318000,506185000,265092000,506185000,128867000,0.15294118,0.15686275,128867000,502168000,614433000,373301000,614433000,112265000,0.15686275,0.16078432,112265000,300127000,428422000,187862000,428422000,128295000,0.16078432,0.16078432,128295000,332118000,444043000,203823000,444043000,111925000,0.16078432,0.16862746,111925000,675253000,800411000,563328000,800411000,125158000,0.16862746,0.16078432
USER69,10,91497999,372467999,484755999,280970000,484755999,112288000,0.15686275,0.16078432,112288000,470454000,582158000,358166000,582158000,111704000,0.16078432,0.15686275,111704000,408139000,585831000,296435000,585831000,177692000,0.15686275,0.15686275,177692000,910876001,1019974001,733184001,1019974001,109098000,0.15686275,0.16470589,109098000,327846000,456397000,218748000,456397000,128551000,0.16470589,0.15686275,128551000,440491000,552556000,311940000,552556000,112065000,0.15686275,0.15686275,112065000,346407000,442168000,234342000,442168000,95761000,0.15686275,0.15686275,95761000,578289000,706400000,482528000,706400000,128111000,0.15686275,0.16862746,128111000,439915000,617580000,311804000,617580000,177665000,0.16862746,0.16078432,177665000,770837998,880103998,593172998,880103998,109266000,0.16078432,0.16470589,109266000,374681000,486743000,265415000,486743000,112062000,0.16470589,0.16078432,112062000,331514000,475575000,219452000,475575000,144061000,0.16078432,0.15686275,144061000,394126000,506501000,250065000,506501000,112375000,0.15686275,0.16862746,112375000,315765000,444063000,203390000,444063000,128298000,0.16862746,0.16078432,128298000,301146000,412701000,172848000,412701000,111555000,0.16078432,0.17254902,111555000,689929000,831695000,578374000,831695000,141766000,0.17254902,0.14901961
USER70,1,63002000,359858000,438805000,296856000,438805000,78947000,0.20000002,0.23137257,78947000,344434001,423965001,265487001,423965001,79531000,0.23137257,0.20784315,79531000,656483998,734001998,576952998,734001998,77518000,0.20784315,0.19215688,77518000,373829001,437030001,296311001,437030001,63201000,0.19215688,0.227451,63201000,266576000,329991000,203375000,329991000,63415000,0.227451,0.21176472,63415000,297752000,360907000,234337000,360907000,63155000,0.21176472,0.20000002,63155000,282413000,345207000,219258000,345207000,62794000,0.20000002,0.20784315,62794000,405532000,485062000,342738000,485062000,79530000,0.20784315,0.227451,79530000,283086000,362614000,203556000,362614000,79528000,0.227451,0.21568629,79528000,499611000,562848000,420083000,562848000,63237000,0.21568629,0.21960786,63237000,529880000,609136000,466643000,609136000,79256000,0.21960786,0.20784315,79256000,220742000,284086000,141486000,284086000,63344000,0.20784315,0.18823531,63344000,189353000,268849000,126009000,268849000,79496000,0.18823531,0.20784315,79496000,221052000,300423000,141556000,300423000,79371000,0.20784315,0.227451,79371000,220894000,300453000,141523000,300453000,79559000,0.227451,0.227451,79559000,531108001,594017001,451549001,594017001,62909000,0.227451,0.18431373
USER70,2,76890000,373011000,436187000,296121000,436187000,63176000,0.227451,0.227451,63176000,763546999,841602999,700370999,841602999,78056000,0.227451,0.20784315,78056000,498310000,577623000,420254000,577623000,79313000,0.20784315,0.20392159,79313000,360426000,423290000,281113000,423290000,62864000,0.20392159,0.22352943,62864000,220072000,283123000,157208000,283123000,63051000,0.22352943,0.227451,63051000,235478000,314799000,172427000,314799000,79321000,0.227451,0.21960786,79321000,252121000,331675000,172800000,331675000,79554000,0.21960786,0.22352943,79554000,406821000,470297000,327267000,470297000,63476000,0.22352943,0.22352943,63476000,251434000,330823000,187958000,330823000,79389000,0.22352943,0.21176472,79389000,422113000,485318000,342724000,485318000,63205000,0.21176472,0.20392159,63205000,498938000,578709000,435733000,578709000,79771000,0.20392159,0.20392159,79771000,205633000,285249000,125862000,285249000,79616000,0.20392159,0.18823531,79616000,205827000,285254000,126211000,285254000,79427000,0.18823531,0.21568629,79427000,236515000,315875000,157088000,315875000,79360000,0.21568629,0.20784315,79360000,236492000,299419000,157132000,299419000,62927000,0.20784315,0.21960786,62927000,467999000,547146000,405072000,547146000,79147000,0.21960786,0.19215688
USER70,3,76307002,295414003,374675003,219107001,374675003,79261000,0.20392159,0.21176472,79261000,329220999,408569999,249959999,408569999,79349000,0.21176472,0.18431373,79349000,391120000,470466000,311771000,470466000,79346000,0.18431373,0.19607845,79346000,468660000,547916000,389314000,547916000,79256000,0.19607845,0.22352943,79256000,236945000,299945000,157689000,299945000,63000000,0.22352943,0.19607845,63000000,251335000,314389000,188335000,314389000,63054000,0.19607845,0.18823531,63054000,281885000,344955000,218831000,344955000,63070000,0.18823531,0.20784315,63070000,390735000,469713000,327665000,469713000,78978000,0.20784315,0.19607845,78978000,251625000,314811000,172647000,314811000,63186000,0.19607845,0.18431373,63186000,328442000,407727000,265256000,407727000,79285000,0.18431373,0.18039216,79285000,2159803001,2235565001,2080518001,2235565001,75762000,0.18039216,0.21176472,75762000,217485000,296743000,141723000,296743000,79258000,0.21176472,0.19215688,79258000,220749000,300380000,141491000,300380000,79631000,0.19215688,0.21176472,79631000,220961000,316655000,141330000,316655000,95694000,0.21176472,0.21568629,95694000,221889000,301238000,126195000,301238000,79349000,0.21568629,0.22352943,79349000,875082999,934691999,795733999,934691999,59609000,0.22352943,0.17254902
USER70,4,77264002,357994002,437350002,280730000,437350002,79356000,0.21176472,0.21960786,79356000,360243000,439505000,280887000,439505000,79262000,0.21960786,0.18823531,79262000,313718000,393230000,234456000,393230000,79512000,0.18823531,0.20784315,79512000,267435000,346831000,187923000,346831000,79396000,0.20784315,0.21960786,79396000,205584000,268597000,126188000,268597000,63013000,0.21960786,0.21568629,63013000,220149000,283093000,157136000,283093000,62944000,0.21568629,0.21176472,62944000,204603000,283945000,141659000,283945000,79342000,0.21176472,0.21960786,79342000,283143000,362558000,203801000,362558000,79415000,0.21960786,0.227451,79415000,251992000,331147000,172577000,331147000,79155000,0.227451,0.19607845,79155000,360129000,423316000,280974000,423316000,63187000,0.19607845,0.20392159,63187000,281987000,345169000,218800000,345169000,63182000,0.20392159,0.19215688,63182000,204719000,283908000,141537000,283908000,79189000,0.19215688,0.20392159,79189000,220699000,300079000,141510000,300079000,79380000,0.20392159,0.20392159,79380000,205466001,284933001,126086001,284933001,79467000,0.20392159,0.21568629,79467000,189990000,269347999,110523000,269347999,79357999,0.21568629,0.20784315,79357999,375942999,438797999,296585000,438797999,62855000,0.20784315,0.20000002
USER70,5,76795999,419558999,498874999,342763000,498874999,79316000,0.21176472,0.20392159,79316000,437415000,500795000,358099000,500795000,63380000,0.20392159,0.18431373,63380000,390703000,470137000,327323000,470137000,79434000,0.18431373,0.19607845,79434000,375739000,438793000,296305000,438793000,63054000,0.19607845,0.1764706,63054000,220171000,283550000,157117000,283550000,63379000,0.1764706,0.19607845,63379000,235593000,298594000,172214000,298594000,63001000,0.19607845,0.1764706,63001000,235511000,298747000,172510000,298747000,63236000,0.1764706,0.19215688,63236000,344250000,407259000,281014000,407259000,63009000,0.19215688,0.20784315,63009000,235626000,315048000,172617000,315048000,79422000,0.20784315,0.20784315,79422000,468440000,531712000,389018000,531712000,63272000,0.20784315,0.18823531,63272000,498849000,578311000,435577000,578311000,79462000,0.18823531,0.19607845,79462000,189982000,285600000,110520000,285600000,95618000,0.19607845,0.20784315,95618000,206276000,285890000,110658000,285890000,79614000,0.20784315,0.20000002,79614000,221052000,300558000,141438000,300558000,79506000,0.20000002,0.21176472,79506000,360258000,423255000,280752000,423255000,62997000,0.21176472,0.1764706,62997000,656077000,716884000,593080000,716884000,60807000,0.1764706,0.18039216
USER70,6,60493000,434461000,497351000,373968000,497351000,62890000,0.18431373,0.20000002,62890000,670147999,748307999,607257999,748307999,78160000,0.20000002,0.18823531,78160000,482879000,546142000,404719000,546142000,63263000,0.18823531,0.20000002,63263000,359344000,422622000,296081000,422622000,63278000,0.20000002,0.20392159,63278000,235837000,298810000,172559000,298810000,62973000,0.20392159,0.20000002,62973000,235459000,298435000,172486000,298435000,62976000,0.20000002,0.20392159,62976000,251071000,314130000,188095000,314130000,63059000,0.20392159,0.22352943,63059000,687502000,747668000,624443000,747668000,60166000,0.22352943,0.21176472,60166000,217182000,296776000,157016000,296776000,79594000,0.21176472,0.21960786,79594000,1663690001,1723864001,1584096001,1723864001,60174000,0.21960786,0.18823531,60174000,495731000,558778000,435557000,558778000,63047000,0.18823531,0.19215688,63047000,204691000,268069000,141644000,268069000,63378000,0.19215688,0.18823531,63378000,220540000,300153000,157162000,300153000,79613000,0.18823531,0.20392159,79613000,236683000,315915000,157070000,315915000,79232000,0.20392159,0.21176472,79232000,205355000,268457000,126123000,268457000,63102000,0.21176472,0.20784315,63102000,499105000,562031000,436003000,562031000,62926000,0.20784315,0.19607845
USER70,7,60497000,387680000,466935000,327183000,466935000,79255000,0.21176472,0.20784315,79255000,468679000,547976000,389424000,547976000,79297000,0.20784315,0.19607845,79297000,360087000,439477000,280790000,439477000,79390000,0.19607845,0.20000002,79390000,298303000,361372000,218913000,361372000,63069000,0.20000002,0.19215688,63069000,173667000,253053000,110598000,253053000,79386000,0.19215688,0.20784315,79386000,236466000,299674000,157080000,299674000,63208000,0.20784315,0.21176472,63208000,236262000,315120000,173054000,315120000,78858000,0.21176472,0.22352943,78858000,359670000,422787000,280812000,422787000,63117000,0.22352943,0.21960786,63117000,297593000,360823000,234476000,360823000,63230000,0.21960786,0.18823531,63230000,483461000,562919000,420231000,562919000,79458000,0.18823531,0.20000002,79458000,406677000,486054000,327219000,486054000,79377000,0.20000002,0.19607845,79377000,220915000,284057000,141538000,284057000,63142000,0.19607845,0.19607845,63142000,204612999,284069999,141470999,284069999,79457000,0.19607845,0.20392159,79457000,220948000,300277000,141491000,300277000,79329000,0.20392159,0.20392159,79329000,174560000,253958000,95231000,253958000,79398000,0.20392159,0.21960786,79398000,360319000,423402000,280921000,423402000,63083000,0.21960786,0.21176472
USER70,8,76801000,590032000,653240000,513231000,653240000,63208000,0.21568629,0.22352943,63208000,640557000,717167000,577349000,717167000,76610000,0.22352943,0.18823531,76610000,326624000,389787000,250014000,389787000,63163000,0.18823531,0.20784315,63163000,281982000,345248000,218819000,345248000,63266000,0.20784315,0.20784315,63266000,204655000,267703000,141389000,267703000,63048000,0.20784315,0.20784315,63048000,220056000,283156000,157008000,283156000,63100000,0.20784315,0.19215688,63100000,235720000,315060000,172620000,315060000,79340000,0.19215688,0.21176472,79340000,329250000,408738000,249910000,408738000,79488000,0.21176472,0.23529413,79488000,329622000,408734000,250134000,408734000,79112000,0.23529413,0.20000002,79112000,390993000,470243000,311881000,470243000,79250000,0.20000002,0.20000002,79250000,329313000,408893000,250063000,408893000,79580000,0.20000002,0.20392159,79580000,190081000,269826000,110501000,269826000,79745000,0.20392159,0.1764706,79745000,205699000,285386000,125954000,285386000,79687000,0.1764706,0.21176472,79687000,205980000,285510000,126293000,285510000,79530000,0.21176472,0.21176472,79530000,189925000,269634000,110395000,269634000,79709000,0.21176472,0.21176472,79709000,360516000,439821000,280807000,439821000,79305000,0.21176472,0.20000002
