subject,holdtime1,downdown1,updown1,pressure1,fingerarea1,holdtime2,downdown2,updown2,pressure2,fingerarea2,holdtime3,downdown3,updown3,pressure3,fingerarea3,holdtime4,downdown4,updown4,pressure4,fingerarea4,holdtime5,downdown5,updown5,pressure5,fingerarea5,holdtime6,downdown6,updown6,pressure6,fingerarea6,holdtime7,downdown7,updown7,pressure7,fingerarea7,holdtime8,downdown8,updown8,pressure8,fingerarea8,holdtime9,downdown9,updown9,pressure9,fingerarea9,holdtime10,downdown10,updown10,pressure10,fingerarea10,holdtime11,downdown11,updown11,pressure11,fingerarea11,holdtime12,downdown12,updown12,pressure12,fingerarea12,holdtime13,pressure13,fingerarea13,meanholdtime,meanpressure,meanfingerarea,meanxaccelaration,meanyaccelaration,meanzaccelaration,velocity,totaltime,totaldistance
400,71,650,579,0.1536,0.225806,75,254,179,0.168,0.322581,107,595,488,0.1776,0.290323,78,503,425,0.2352,0.548387,126,480,354,0.2256,0.580645,120,416,296,0.24,0.548387,78,510,432,0.1728,0.322581,67,600,533,0.1632,0.290323,64,455,391,0.144,0.322581,79,540,461,0.1728,0.322581,73,529,456,0.168,0.225806,92,380,288,0.1728,0.322581,67,0.2016,0.387097,84.384615,0.184246,0.362283,-0.622435,5.679806,7.969411,0.650514,5979,329.63736
400,82,777,695,0.168,0.290323,82,561,479,0.1728,0.290323,80,516,436,0.192,0.354839,79,461,382,0.1872,0.290323,108,465,357,0.1776,0.290323,76,598,522,0.168,0.290323,93,587,494,0.1584,0.290323,72,1328,1256,0.1776,0.290323,52,503,451,0.144,0.258065,79,557,478,0.1824,0.322581,108,597,489,0.1488,0.258065,79,410,331,0.1728,0.193548,73,0.1728,0.258065,81.769231,0.170954,0.282878,-0.389472,5.919526,7.808217,0.601948,7433,351.612339
400,63,1961,1898,0.12,0.193548,62,412,350,0.1008,0.290323,95,690,595,0.1008,0.258065,105,540,435,0.1152,0.322581,83,924,841,0.1248,0.290323,64,1759,1695,0.1248,0.258065,53,833,780,0.0912,0.258065,84,1129,1045,0.1152,0.258065,62,541,479,0.1056,0.225806,93,568,475,0.1152,0.258065,77,485,408,0.0912,0.258065,98,470,372,0.1248,0.193548,82,0.12,0.193548,78.538462,0.111508,0.25062,-0.352339,0.353755,9.793873,0.482746,10394,335.715098
400,70,2628,2558,0.1152,0.290323,64,363,299,0.096,0.290323,72,426,354,0.096,0.290323,98,664,566,0.1104,0.258065,94,660,566,0.12,0.290323,77,1408,1331,0.1056,0.290323,87,888,801,0.1056,0.258065,79,1138,1059,0.1152,0.290323,72,467,395,0.0864,0.258065,78,563,485,0.1152,0.290323,99,457,358,0.0912,0.290323,89,435,346,0.1344,0.290323,61,0.12,0.322581,80,0.108554,0.28536,-0.359729,0.355804,9.793505,0.521426,10158,330.677699
400,73,686,613,0.1056,0.225806,71,259,188,0.1104,0.290323,73,421,348,0.1104,0.290323,98,408,310,0.1152,0.258065,112,362,250,0.1152,0.290323,95,386,291,0.1104,0.225806,75,673,598,0.1152,0.225806,76,552,476,0.1152,0.258065,63,405,342,0.096,0.225806,72,484,412,0.1248,0.290323,76,454,378,0.1008,0.225806,83,348,265,0.1248,0.290323,83,0.1152,0.225806,80.769231,0.112246,0.255583,-0.321422,0.358704,9.794714,0.715126,5521,348.837398
400,55,595,540,0.1008,0.193548,109,272,163,0.1104,0.225806,83,422,339,0.1152,0.258065,97,611,514,0.1152,0.258065,93,441,348,0.1248,0.258065,85,396,311,0.1152,0.290323,74,546,472,0.1104,0.225806,72,534,462,0.1152,0.225806,72,436,364,0.0864,0.290323,73,540,467,0.12,0.290323,54,449,395,0.096,0.225806,90,354,264,0.1248,0.258065,73,0.1104,0.258065,79.230769,0.111138,0.25062,-0.356575,0.355343,9.79362,0.704302,5669,345.908845
400,98,623,525,0.12,0.258065,71,217,146,0.0912,0.225806,82,432,350,0.1008,0.258065,87,514,427,0.1296,0.290323,86,422,336,0.12,0.290323,76,581,505,0.1056,0.290323,79,540,461,0.1104,0.193548,67,475,408,0.1248,0.258065,60,432,372,0.096,0.193548,64,472,408,0.12,0.290323,79,453,374,0.0912,0.258065,106,404,298,0.12,0.225806,88,0.12,0.258065,80.230769,0.111508,0.253102,-0.316518,0.363078,9.794725,0.69958,5653,350.150177
400,57,622,565,0.1104,0.258065,81,464,383,0.096,0.258065,73,1293,1220,0.0864,0.290323,71,384,313,0.1248,0.290323,88,370,282,0.12,0.258065,72,361,289,0.1056,0.258065,75,512,437,0.1152,0.322581,67,576,509,0.1056,0.225806,55,483,428,0.0912,0.193548,55,504,449,0.1152,0.290323,64,544,480,0.0912,0.193548,74,621,547,0.1296,0.258065,48,0.12,0.290323,67.692308,0.108554,0.260546,-0.342992,0.357933,9.794023,0.634642,6782,332.534418
400,86,690,604,0.1152,0.290323,61,399,338,0.1056,0.322581,72,407,335,0.0864,0.258065,79,414,335,0.12,0.322581,92,379,287,0.1632,0.451613,69,422,353,0.1056,0.258065,45,466,421,0.12,0.258065,82,997,915,0.12,0.322581,75,448,373,0.1104,0.225806,70,465,395,0.12,0.258065,86,441,355,0.1008,0.193548,83,362,279,0.1296,0.258065,64,0.1152,0.258065,74.153846,0.116308,0.282878,-0.349807,0.354123,9.793943,0.70032,5954,328.047453
400,71,667,596,0.1104,0.225806,69,316,247,0.096,0.193548,72,460,388,0.0864,0.290323,79,415,336,0.1584,0.387097,76,448,372,0.1296,0.290323,60,903,843,0.1152,0.290323,81,906,825,0.1152,0.258065,65,852,787,0.1152,0.290323,60,680,620,0.096,0.193548,74,545,471,0.1248,0.258065,53,468,415,0.1056,0.322581,84,1039,955,0.1248,0.258065,74,0.12,0.258065,70.615385,0.1152,0.270471,-0.331574,0.354169,9.794564,0.550094,7773,319.281595
400,71,643,572,0.1152,0.225806,91,279,188,0.1056,0.258065,88,446,358,0.1056,0.290323,97,443,346,0.1104,0.258065,118,432,314,0.1248,0.354839,94,888,794,0.1056,0.258065,78,565,487,0.1152,0.258065,77,505,428,0.1152,0.290323,62,405,343,0.0912,0.290323,77,505,428,0.12,0.258065,51,460,409,0.1008,0.225806,79,385,306,0.1152,0.258065,44,0.12,0.290323,79,0.111138,0.270471,-0.356253,0.352696,9.793758,0.664642,6000,329.658332
400,73,691,618,0.1104,0.258065,88,318,230,0.12,0.258065,84,967,883,0.1152,0.290323,64,500,436,0.096,0.225806,70,386,316,0.1296,0.354839,95,447,352,0.12,0.258065,77,714,637,0.1104,0.193548,76,656,580,0.1104,0.258065,69,876,807,0.0816,0.290323,99,723,624,0.12,0.258065,62,528,466,0.1056,0.258065,79,326,247,0.1248,0.258065,63,0.12,0.225806,76.846154,0.112615,0.260546,-0.367096,0.363182,9.792953,0.581048,7195,357.757803
400,73,656,583,0.1104,0.290323,72,278,206,0.1104,0.290323,71,597,526,0.1104,0.290323,70,464,394,0.1152,0.193548,70,478,408,0.12,0.258065,71,447,376,0.1152,0.290323,42,531,489,0.1104,0.258065,63,573,510,0.1152,0.258065,73,423,350,0.0864,0.258065,53,507,454,0.1296,0.290323,42,489,447,0.0912,0.193548,61,300,239,0.1392,0.290323,69,0.1152,0.258065,63.846154,0.112985,0.263027,-0.371631,0.35791,9.79301,0.68766,5812,340.76833
400,59,708,649,0.1056,0.225806,64,400,336,0.1248,0.290323,60,521,461,0.1056,0.290323,85,408,323,0.1152,0.290323,70,365,295,0.1296,0.258065,65,505,440,0.12,0.290323,51,515,464,0.1008,0.193548,55,562,507,0.1296,0.290323,46,431,385,0.0864,0.193548,61,497,436,0.144,0.290323,71,504,433,0.096,0.258065,82,353,271,0.12,0.322581,100,0.12,0.258065,66.846154,0.1152,0.265509,-0.397725,0.349715,9.792262,0.69557,5869,353.81551
400,52,663,611,0.1056,0.290323,67,331,264,0.1104,0.225806,79,446,367,0.1152,0.290323,83,374,291,0.096,0.225806,117,492,375,0.1344,0.290323,87,2153,2066,0.1104,0.258065,79,599,520,0.1152,0.258065,93,604,511,0.1152,0.290323,55,409,354,0.0912,0.258065,76,547,471,0.1296,0.290323,74,559,485,0.1056,0.258065,103,345,242,0.1344,0.322581,63,0.1152,0.258065,79.076923,0.113723,0.270471,-0.371308,0.355401,9.793079,0.644253,7585,342.085001
400,80,628,548,0.1152,0.225806,82,286,204,0.1056,0.258065,85,414,329,0.1056,0.258065,102,422,320,0.1248,0.290323,112,410,298,0.1248,0.290323,82,416,334,0.1152,0.290323,73,560,487,0.1104,0.258065,93,1095,1002,0.12,0.290323,79,448,369,0.1008,0.290323,78,486,408,0.1248,0.290323,83,463,380,0.1104,0.258065,125,345,220,0.1248,0.258065,109,0.12,0.419355,91,0.115569,0.282878,-0.321157,0.361191,9.794656,0.699325,6082,343.226421
400,97,1618,1521,0.1104,0.193548,73,345,272,0.1056,0.225806,71,523,452,0.1152,0.258065,114,358,244,0.12,0.290323,100,413,313,0.12,0.290323,67,359,292,0.1104,0.322581,45,516,471,0.1104,0.290323,57,527,470,0.1248,0.290323,78,354,276,0.096,0.225806,75,443,368,0.12,0.290323,67,395,328,0.12,0.258065,85,304,219,0.1296,0.290323,68,0.1248,0.290323,76.692308,0.115938,0.270471,-0.374451,0.35303,9.793056,0.733192,6223,343.40243
400,74,600,526,0.1296,0.290323,93,251,158,0.1056,0.290323,86,460,374,0.1152,0.290323,89,414,325,0.12,0.290323,109,475,366,0.1344,0.322581,76,375,299,0.1152,0.290323,62,490,428,0.1104,0.225806,71,751,680,0.12,0.290323,63,440,377,0.0912,0.290323,75,556,481,0.1152,0.322581,56,513,457,0.1056,0.290323,84,406,322,0.12,0.290323,64,0.1344,0.322581,77.076923,0.116677,0.292804,-0.388379,0.362514,9.79217,0.688744,5795,341.021447
400,67,681,614,0.12,0.258065,63,394,331,0.1152,0.322581,55,548,493,0.0912,0.258065,67,341,274,0.12,0.258065,89,353,264,0.1248,0.290323,67,333,266,0.1152,0.290323,57,501,444,0.1104,0.258065,78,490,412,0.1104,0.258065,44,448,404,0.096,0.258065,59,494,435,0.1104,0.258065,55,502,447,0.1152,0.322581,73,305,232,0.2496,0.580645,64,0.1248,0.322581,64.461538,0.123323,0.30273,-0.349726,0.36484,9.79354,0.731514,5454,347.798016
400,53,579,526,0.12,0.225806,79,242,163,0.12,0.258065,102,413,311,0.1248,0.290323,100,322,222,0.1296,0.290323,107,259,152,0.3024,0.903226,107,327,220,0.1152,0.225806,72,494,422,0.12,0.290323,86,766,680,0.1248,0.290323,82,407,325,0.1008,0.193548,101,449,348,0.1392,0.290323,83,443,360,0.1152,0.258065,100,313,213,0.1104,0.258065,74,0.12,0.258065,88.153846,0.134031,0.310174,-0.347723,0.357622,9.793873,0.817943,5088,351.745059
400,55,787,732,0.1344,0.225806,92,359,267,0.1536,0.322581,86,1013,927,0.1584,0.225806,88,445,357,0.144,0.258065,106,357,251,0.1728,0.322581,93,408,315,0.1344,0.258065,88,679,591,0.1392,0.290323,83,826,743,0.1584,0.354839,75,444,369,0.1152,0.225806,78,523,445,0.168,0.322581,51,515,464,0.096,0.225806,105,418,313,0.1824,0.419355,124,0.1584,0.419355,86.461538,0.147323,0.297767,-1.4676,4.056698,8.800004,0.609797,6898,330.347777
400,96,749,653,0.1392,0.258065,87,725,638,0.1536,0.290323,88,946,858,0.168,0.322581,112,421,309,0.1824,0.322581,91,497,406,0.1632,0.322581,87,399,312,0.1536,0.290323,88,842,754,0.1392,0.225806,92,845,753,0.1584,0.322581,74,2482,2408,0.1296,0.290323,84,580,496,0.144,0.258065,79,546,467,0.1632,0.322581,86,656,570,0.1728,0.258065,82,0.1872,0.322581,88.153846,0.158031,0.292804,-1.596829,4.545208,8.53709,0.526153,9770,333.216202
400,81,727,646,0.1536,0.258065,101,322,221,0.1632,0.290323,73,521,448,0.1536,0.290323,64,410,346,0.1536,0.322581,86,567,481,0.1632,0.258065,82,474,392,0.144,0.290323,79,661,582,0.1344,0.290323,81,686,605,0.1776,0.322581,81,478,397,0.1248,0.258065,77,541,464,0.1872,0.387097,72,542,470,0.168,0.322581,84,410,326,0.1728,0.258065,52,0.1824,0.322581,77.923077,0.159877,0.297767,-1.608132,4.706264,8.450208,0.629266,6391,356.67538
401,119,471,352,0.1056,0.290323,112,881,769,0.1344,0.322581,103,2315,2212,0.1344,0.354839,83,727,644,0.216,0.322581,126,373,247,0.1344,0.290323,102,718,616,0.1392,0.354839,132,758,626,0.1152,0.258065,95,1066,971,0.1104,0.322581,73,1169,1096,0.1488,0.322581,115,183,68,0.1488,0.354839,151,266,115,0.1152,0.258065,116,416,300,0.1392,0.258065,88,0.2496,0.451613,108.846154,0.145477,0.320099,-0.859288,7.276405,6.489092,0.839386,9431,340.696643
401,105,256,151,0.12,0.225806,108,697,589,0.1344,0.354839,95,591,496,0.1296,0.290323,64,527,463,0.1632,0.354839,96,193,97,0.1632,0.290323,108,272,164,0.168,0.451613,114,591,477,0.1296,0.225806,125,990,865,0.1008,0.290323,64,804,740,0.12,0.290323,123,184,61,0.1248,0.322581,105,142,37,0.1968,0.322581,141,668,527,0.1824,0.354839,98,0.168,0.354839,103.538462,0.146215,0.317618,-1.057316,7.232009,6.491429,1.281877,6013,349.934466
401,127,248,121,0.1296,0.290323,138,552,414,0.1152,0.225806,103,721,618,0.1152,0.258065,82,289,207,0.1824,0.258065,138,262,124,0.1392,0.322581,106,338,232,0.1824,0.354839,129,586,457,0.096,0.225806,104,782,678,0.168,0.322581,83,1033,950,0.1248,0.322581,117,139,22,0.1968,0.387097,120,173,53,0.2208,0.258065,113,366,253,0.1776,0.290323,80,0.2592,0.451613,110.769231,0.162092,0.305211,-1.132411,7.371966,6.332261,1.292351,5569,323.072456
401,76,653,577,0.1152,0.258065,88,191,103,0.1248,0.258065,99,1243,1144,0.1392,0.258065,82,530,448,0.216,0.387097,102,159,57,0.1392,0.258065,88,314,226,0.2256,0.451613,110,639,529,0.1104,0.258065,117,489,372,0.1296,0.290323,104,824,720,0.1344,0.354839,125,137,12,0.192,0.322581,98,156,58,0.2496,0.225806,154,484,330,0.1632,0.290323,76,0.24,0.419355,101.461538,0.167631,0.310174,-1.101183,7.382279,6.325631,1.236418,5895,331.127632
401,154,327,173,0.1296,0.258065,91,450,359,0.1728,0.290323,99,2237,2138,0.1344,0.322581,100,1472,1372,0.1776,0.419355,86,191,105,0.1728,0.322581,81,320,239,0.2016,0.419355,132,689,557,0.12,0.258065,83,1312,1229,0.2112,0.419355,78,1453,1375,0.1968,0.387097,105,116,11,0.1632,0.387097,126,213,87,0.3168,0.225806,112,718,606,0.1392,0.258065,84,0.1584,0.290323,102.384615,0.176492,0.327543,-0.978929,7.141109,6.613384,1.17872,9582,329.240251
401,87,297,210,0.12,0.258065,110,518,408,0.1008,0.258065,91,775,684,0.1488,0.354839,74,465,391,0.1632,0.419355,110,214,104,0.168,0.354839,105,656,551,0.2016,0.387097,140,1270,1130,0.1296,0.258065,104,1028,924,0.1968,0.290323,90,658,568,0.2112,0.451613,106,154,48,0.1536,0.354839,126,138,12,0.1728,0.322581,137,436,299,0.2688,0.322581,101,0.2736,0.451613,106.230769,0.1776,0.344913,-1.069851,7.118042,6.627219,1.239921,6710,334.862109
401,120,248,128,0.1104,0.258065,106,711,605,0.0816,0.258065,82,1140,1058,0.1056,0.290323,90,624,534,0.1824,0.290323,92,180,88,0.1344,0.225806,113,2062,1949,0.2304,0.451613,127,725,598,0.1104,0.193548,99,1133,1034,0.1728,0.322581,105,1314,1209,0.1248,0.225806,116,127,11,0.1968,0.322581,129,178,49,0.264,0.290323,116,455,339,0.2016,0.322581,101,0.192,0.354839,107.384615,0.162092,0.292804,-0.921066,7.381473,6.36228,1.184772,8998,331.443747
401,110,258,148,0.12,0.290323,108,678,570,0.144,0.354839,74,724,650,0.1488,0.322581,88,449,361,0.12,0.258065,113,201,88,0.1392,0.322581,111,907,796,0.1968,0.354839,139,770,631,0.0864,0.258065,111,1488,1377,0.1824,0.354839,102,1094,992,0.1632,0.290323,107,155,48,0.1632,0.290323,111,146,35,0.1728,0.290323,140,478,338,0.1488,0.258065,91,0.192,0.451613,108.076923,0.152123,0.315136,-1.132331,7.3832,6.316249,1.226653,7439,337.096179
401,95,245,150,0.0768,0.225806,97,982,885,0.12,0.290323,93,1354,1261,0.12,0.290323,70,4122,4052,0.1584,0.387097,95,172,77,0.1872,0.322581,91,193,102,0.2736,0.451613,161,757,596,0.1152,0.258065,111,1767,1656,0.1584,0.322581,75,787,712,0.1728,0.322581,100,112,12,0.1536,0.322581,91,157,66,0.2784,0.258065,105,408,303,0.168,0.354839,104,0.192,0.387097,99.076923,0.167262,0.322581,-1.471916,7.430831,6.184453,1.401719,11160,338.421928
401,110,293,183,0.0816,0.225806,72,479,407,0.1296,0.225806,83,846,763,0.1344,0.290323,93,332,239,0.24,0.451613,115,214,99,0.1008,0.225806,113,366,253,0.2208,0.419355,145,688,543,0.1152,0.258065,124,470,346,0.1392,0.419355,104,597,493,0.168,0.322581,129,192,63,0.2112,0.387097,101,113,12,0.1584,0.225806,132,649,517,0.3648,0.290323,105,0.1824,0.419355,109.692308,0.1728,0.320099,-1.394496,7.579271,6.026551,1.362594,5344,344.012941
401,154,377,223,0.0816,0.225806,110,980,870,0.0768,0.290323,98,906,808,0.1296,0.322581,86,486,400,0.1632,0.419355,98,194,96,0.1152,0.258065,98,419,321,0.2496,0.612903,134,1032,898,0.1152,0.258065,134,660,526,0.2064,0.387097,97,977,880,0.1392,0.322581,201,1210,1009,0.12,0.322581,119,168,49,0.1296,0.258065,95,402,307,0.144,0.387097,75,0.2592,0.451613,115.307692,0.148431,0.347395,-1.352931,7.495359,6.13772,0.869954,7886,332.541644
401,108,284,176,0.1392,0.258065,111,495,384,0.096,0.258065,96,1843,1747,0.1152,0.258065,71,651,580,0.1632,0.354839,100,179,79,0.168,0.354839,99,606,507,0.2592,0.387097,117,843,726,0.1152,0.258065,98,1203,1105,0.1536,0.354839,108,827,719,0.1488,0.322581,131,154,23,0.1872,0.354839,130,201,71,0.2256,0.258065,190,904,714,0.1008,0.225806,117,0.2592,0.451613,113.538462,0.163938,0.315136,-1.238597,7.504625,6.15799,1.074893,8307,328.69563
401,81,400,319,0.1152,0.193548,92,513,421,0.1104,0.225806,105,1282,1177,0.1248,0.322581,74,806,732,0.1392,0.258065,88,200,112,0.1344,0.258065,100,1107,1007,0.1824,0.387097,117,738,621,0.1248,0.258065,92,389,297,0.12,0.258065,139,652,513,0.072,0.290323,112,196,84,0.144,0.290323,130,218,88,0.1104,0.258065,130,491,361,0.1344,0.258065,92,0.1776,0.322581,104,0.129969,0.275434,-1.201268,7.291173,6.385359,0.994229,7084,327.283046
401,104,581,477,0.1248,0.225806,67,534,467,0.1296,0.322581,76,871,795,0.1536,0.354839,74,1095,1021,0.1632,0.451613,118,200,82,0.1632,0.354839,98,3950,3852,0.2688,0.419355,90,1341,1251,0.1392,0.225806,86,1695,1609,0.144,0.322581,106,1516,1410,0.1104,0.322581,113,207,94,0.1248,0.354839,118,717,599,0.1392,0.387097,72,741,669,0.0864,0.225806,88,0.3024,0.451613,93.076923,0.157662,0.33995,-0.74241,7.50908,6.247036,0.612298,13536,337.140149
401,138,264,126,0.096,0.225806,91,505,414,0.1296,0.290323,93,1010,917,0.144,0.322581,56,763,707,0.168,0.387097,105,173,68,0.1776,0.322581,123,725,602,0.2592,0.483871,136,1407,1271,0.1296,0.258065,102,1187,1085,0.1248,0.290323,87,564,477,0.1584,0.387097,113,136,23,0.1344,0.258065,112,243,131,0.2064,0.290323,152,762,610,0.096,0.258065,91,0.2448,0.451613,107.615385,0.159138,0.325062,-0.931183,7.842852,5.788857,1.097464,7830,332.407525
401,100,294,194,0.1008,0.258065,90,498,408,0.12,0.290323,100,1020,920,0.12,0.322581,90,672,582,0.168,0.322581,117,185,68,0.1536,0.322581,126,545,419,0.1872,0.354839,123,790,667,0.1296,0.258065,108,1268,1160,0.1152,0.290323,104,745,641,0.1488,0.354839,109,121,12,0.1488,0.290323,136,285,149,0.24,0.483871,155,660,505,0.1296,0.225806,87,0.1728,0.354839,111.153846,0.1488,0.317618,-0.836509,7.775285,5.903042,1.100105,7170,329.443506
401,130,512,382,0.1104,0.225806,106,552,446,0.1296,0.290323,107,642,535,0.1488,0.322581,84,714,630,0.2304,0.483871,108,205,97,0.1392,0.322581,110,533,423,0.2544,0.516129,151,713,562,0.1296,0.258065,113,3245,3132,0.1536,0.322581,93,1475,1382,0.1632,0.322581,129,141,12,0.168,0.290323,111,855,744,0.264,0.290323,79,390,311,0.096,0.258065,112,0.2064,0.419355,110.230769,0.168738,0.332506,-0.864479,7.597642,6.123171,0.827889,10089,340.615728
401,122,384,262,0.1248,0.290323,91,556,465,0.1248,0.354839,94,801,707,0.1248,0.290323,118,492,374,0.1488,0.451613,122,209,87,0.144,0.258065,112,958,846,0.168,0.387097,110,870,760,0.1056,0.193548,128,607,479,0.1248,0.322581,84,584,500,0.2064,0.451613,122,181,59,0.1248,0.322581,111,168,57,0.1968,0.290323,137,770,633,0.1728,0.322581,98,0.3024,0.419355,111.461538,0.159138,0.334988,-1.111128,7.876233,5.705371,1.057035,6678,339.459911
401,104,311,207,0.1488,0.290323,95,429,334,0.1152,0.258065,107,760,653,0.1296,0.354839,68,511,443,0.1584,0.387097,100,158,58,0.1488,0.258065,127,1286,1159,0.2304,0.387097,112,902,790,0.1152,0.258065,118,504,386,0.1536,0.354839,101,824,723,0.1584,0.419355,119,153,34,0.12,0.290323,122,276,154,0.192,0.290323,134,496,362,0.1536,0.290323,91,0.216,0.451613,107.538462,0.156923,0.330025,-1.087739,7.870869,5.72007,1.044432,6701,332.109154
401,89,416,327,0.12,0.258065,74,518,444,0.12,0.387097,90,1438,1348,0.1008,0.290323,92,639,547,0.1776,0.419355,101,169,68,0.1536,0.258065,99,449,350,0.2112,0.387097,131,2804,2673,0.1152,0.225806,121,258,137,0.1152,0.290323,117,1588,1471,0.1536,0.322581,102,165,63,0.1728,0.290323,179,292,113,0.1104,0.258065,137,454,317,0.1536,0.225806,103,0.1968,0.419355,110.384615,0.146215,0.310174,-0.950464,7.684777,5.999524,0.993806,9293,343.821952
401,134,463,329,0.0912,0.225806,125,1139,1014,0.1584,0.387097,92,706,614,0.1104,0.290323,87,859,772,0.2016,0.451613,96,188,92,0.1392,0.290323,124,349,225,0.1824,0.387097,128,760,632,0.1104,0.258065,120,373,253,0.2064,0.354839,109,507,398,0.1632,0.419355,99,177,78,0.1968,0.290323,103,204,101,0.192,0.290323,137,519,382,0.1392,0.290323,114,0.2544,0.516129,112.923077,0.165046,0.342432,-0.833976,7.882149,5.742861,1.105647,6358,347.914342
401,136,340,204,0.0864,0.258065,81,1055,974,0.1104,0.290323,104,911,807,0.1344,0.322581,107,1017,910,0.1968,0.290323,123,243,120,0.096,0.290323,127,473,346,0.2112,0.419355,120,1044,924,0.12,0.258065,142,831,689,0.1104,0.258065,85,1084,999,0.1488,0.387097,97,156,59,0.1536,0.387097,126,219,93,0.1776,0.258065,121,901,780,0.144,0.322581,121,0.192,0.419355,114.615385,0.144738,0.320099,-1.054393,7.801702,5.831078,1.001968,8395,338.407378
401,130,643,513,0.1248,0.290323,78,624,546,0.1488,0.322581,93,634,541,0.1632,0.322581,98,294,196,0.1728,0.354839,90,235,145,0.1248,0.290323,108,404,296,0.1824,0.419355,138,830,692,0.1056,0.225806,124,464,340,0.144,0.290323,109,463,354,0.168,0.354839,123,161,38,0.1824,0.354839,115,196,81,0.1872,0.258065,156,499,343,0.12,0.258065,90,0.24,0.612903,111.692308,0.158769,0.334988,-1.191633,7.74431,5.858715,1.123839,5537,330.997131
401,129,379,250,0.0816,0.193548,100,520,420,0.1488,0.322581,100,689,589,0.144,0.258065,74,252,178,0.192,0.451613,137,303,166,0.1056,0.290323,113,519,406,0.1344,0.451613,132,734,602,0.12,0.258065,131,425,294,0.096,0.290323,74,411,337,0.1584,0.451613,119,203,84,0.1584,0.322581,132,181,49,0.168,0.290323,138,446,308,0.1584,0.290323,96,0.2688,0.419355,113.461538,0.1488,0.330025,-0.907172,7.524884,6.200775,1.12321,5158,341.799102
401,141,482,341,0.1344,0.290323,116,408,292,0.1296,0.322581,89,569,480,0.1248,0.290323,66,380,314,0.1056,0.290323,107,230,123,0.1344,0.258065,109,293,184,0.168,0.419355,104,587,483,0.1104,0.290323,128,487,359,0.1392,0.354839,100,320,220,0.1584,0.387097,124,225,101,0.1824,0.483871,113,150,37,0.168,0.322581,147,527,380,0.24,0.419355,95,0.1776,0.451613,110.692308,0.151754,0.352357,-1.028172,7.504591,6.187411,1.177254,4753,339.031586
401,104,382,278,0.1344,0.225806,103,378,275,0.1248,0.322581,92,643,551,0.1344,0.387097,118,364,246,0.144,0.387097,99,213,114,0.1104,0.290323,111,668,557,0.1728,0.451613,111,676,565,0.12,0.258065,114,375,261,0.096,0.258065,108,236,128,0.1728,0.419355,126,355,229,0.1056,0.258065,102,170,68,0.0912,0.225806,161,550,389,0.1248,0.258065,93,0.2112,0.451613,110.923077,0.134031,0.322581,-1.186511,7.703367,5.927779,1.08008,5103,340.183829
401,88,444,356,0.0864,0.258065,120,423,303,0.1536,0.419355,107,1346,1239,0.1056,0.225806,89,368,279,0.1488,0.354839,112,192,80,0.1344,0.258065,114,850,736,0.168,0.290323,103,600,497,0.1344,0.258065,93,454,361,0.1344,0.322581,101,318,217,0.1344,0.258065,105,230,125,0.144,0.290323,116,163,47,0.1536,0.290323,132,528,396,0.1776,0.290323,88,0.2208,0.451613,105.230769,0.145846,0.305211,-1.159795,7.725962,5.88512,1.094607,6004,335.76961
401,110,515,405,0.1008,0.225806,116,443,327,0.1392,0.387097,115,497,382,0.1536,0.258065,81,278,197,0.1536,0.322581,122,212,90,0.1152,0.354839,94,444,350,0.144,0.290323,114,465,351,0.144,0.258065,115,472,357,0.1248,0.354839,97,351,254,0.1296,0.451613,119,208,89,0.12,0.258065,91,105,14,0.1488,0.290323,167,570,403,0.3888,0.225806,83,0.1536,0.290323,109.538462,0.155077,0.305211,-1.276305,7.894673,5.646702,1.392771,4643,343.328645
